song_id,name,artist,album,popularity,youtube_url,tempo,energy,spectral_rolloff,chroma,danceability,listeners,plays,replayability,genre_afrobeats,genre_afrofusion,genre_afrohouse,genre_afropop,genre_afroswing,genre_alternative,genre_amapiano,genre_blues,genre_bongo,genre_classic,genre_country,genre_dance,genre_dancehall,genre_disco,genre_drill,genre_edm,genre_electronic,genre_folk,genre_funk,genre_genge,genre_gengetone,genre_gqom,genre_grime,genre_grunge,genre_hiphop,genre_house,genre_indie,genre_jazz,genre_kenyan,genre_kenyan drill,genre_kenyan hiphop,genre_kenyan rnb,genre_latin,genre_metal,genre_mugithi,genre_neosoul,genre_pop,genre_punk,genre_rap,genre_reggae,genre_reggaeton,genre_rnb,genre_rock,genre_singer-songwriter,genre_soft rock,genre_soul,genre_synthpop,genre_tanzanian hiphop,genre_trap,genre_uk rap
34oWbFBfGEElvgO0a5c9V4,No Flockin',Kodak Black,No Flockin',71,https://www.youtube.com/watch?v=yw-1dAdgID0,117.4538352,0.226923302,5778.94391,0.408088863,3.953877938,347678,3973579,11.42890548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1pjvlYOMIg1NhGQbM6iwrY,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,Peace Is The Mission : Extended,71,https://www.youtube.com/watch?v=qDcFryDXQ7U,107.6660156,0.257404387,5952.465759,0.407414377,5.556700186,347170,2041178,5.879476913,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,Pharmacy,71,https://www.youtube.com/watch?v=5XR7naZ_zZA,123.046875,0.226116881,5394.790635,0.353133827,7.862159209,659200,5040756,7.646777913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,Help! (Remastered),71,https://www.youtube.com/watch?v=TQemQRL_YVQ,95.703125,0.114678599,3461.570925,0.243308291,4.5084078,828210,6130294,7.401859432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Flockaveli,71,https://www.youtube.com/watch?v=DeX3Tss3AqE,129.1992188,0.302665502,6477.302897,0.521676898,5.194775316,471852,3918184,8.303841035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0e3yhVeNaTfKIWQRw9U9sY,Sacrifice,Elton John,Sleeping With The Past (Remastered with bonus tracks),71,https://www.youtube.com/watch?v=NJuKgt1EZNE,112.3471467,0.222996235,3800.96782,0.345169306,5.459470076,403630,1967542,4.874617843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),Juice WRLD,Legends Never Die,71,https://www.youtube.com/watch?v=5Di20x6vVVU,143.5546875,0.283081263,4913.870629,0.444702744,6.100494263,469756,6361552,13.54224746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,71,https://www.youtube.com/watch?v=636EqXqY-Fs,123.046875,0.260079622,5575.762901,0.360581189,4.883700966,1029226,6045973,5.874290972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,Hollywood's Bleeding,71,https://www.youtube.com/watch?v=Wisthc226SU,151.9990809,0.304423094,4663.433997,0.347672611,9.168436025,607423,7389899,12.16598482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4jnFqNWeJCeCRHc4HCdxfd,Remember the Time,Michael Jackson,Dangerous,71,https://www.youtube.com/watch?v=1aJq2yoO6GQ,107.6660156,0.219401091,5535.348216,0.438473046,3.851329196,830242,5561524,6.698678217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",Anthology,71,https://www.youtube.com/watch?v=6IO74QV6wHY,95.703125,0.084476754,3525.792119,0.349979401,4.49882719,612956,4834902,7.887845131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1RGIjMFMgJxkZHMDXVYzOJ,Bartender (feat. Akon),T-Pain,Epiphany (Expanded Edition),71,https://www.youtube.com/watch?v=Lt2wjJlP2N4,103.359375,0.239730716,5786.652116,0.401771724,3.670683233,302415,1892897,6.259269547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,MUDBOY,71,https://www.youtube.com/watch?v=VWoIpDVkOH0,143.5546875,0.282720149,4826.34732,0.408907086,7.246672639,637304,5407025,8.484216324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,71,https://www.youtube.com/watch?v=Z4reQmzuB4M,143.5546875,0.336926818,6401.703213,0.442061752,7.964897896,587961,6936341,11.79728077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,Scarlet,71,https://www.youtube.com/watch?v=YHH4giJHWB8,123.046875,0.308396965,5127.987532,0.417298019,6.985518844,840473,14705086,17.49620273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2GwsSbo6IbNDVvcm9rtmal,Say What,Rampa,Say What,71,https://www.youtube.com/watch?v=OYFYUXrBQH4,117.4538352,0.25108397,5460.332711,0.448299617,4.539114369,39292,195291,4.970248397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,Rolling Papers,71,https://www.youtube.com/watch?v=7SHAKi8l7Ls,161.4990234,0.294302404,5240.621203,0.418832034,5.731992781,800077,5304190,6.629599401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,Drake,Her Loss,71,https://www.youtube.com/watch?v=jALeORvCJG8,129.1992188,0.30664444,6028.98836,0.533304155,6.761687683,521786,6660763,12.76531567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1IAzD1muglOxOcPbUHs70R,Whatever You Like,T.I.,Paper Trail,71,https://www.youtube.com/watch?v=f2nKwt9mC0A,151.9990809,0.206588924,5707.07247,0.43871206,6.018862632,1054879,4542128,4.305828441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7I6DceMT3utDOHjcYCbrr4,Don't Matter,Akon,Konvicted,71,https://www.youtube.com/watch?v=XkKsSsTtMYU,123.046875,0.211055636,6324.347482,0.335058063,5.329955844,667659,3141754,4.705626675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,The Singles (Expanded),71,https://www.youtube.com/watch?v=TU3aUid1UnM,112.3471467,0.071307823,5170.710224,0.389985949,10.80336753,220646,1213907,5.50160438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3BtuIIrQlkujKPuWF2B85z,Too Good,Drake,Views,71,https://www.youtube.com/watch?v=1lbKUiZv1fI,95.703125,0.277662009,3918.209591,0.467561245,4.855842655,606656,5235986,8.630897906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4eDYMhIin1pSLIG96f1aD0,Addicted To You,Avicii,TRUE,71,https://www.youtube.com/watch?v=X6xokv_0cyQ,129.1992188,0.247267544,4756.145383,0.361859828,6.90933638,532106,3906208,7.341033553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),Calvin Harris,18 Months,71,https://www.youtube.com/watch?v=17ozSeGw-fY,129.1992188,0.225233659,4714.368358,0.410094231,7.003564459,457095,4084600,8.935997987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2QdSb68BzZGMgCbsrFmSLc,Higher,Tems,For Broken Ears,71,https://www.youtube.com/watch?v=0Gz1NoqyWqw,135.9991776,0.164425835,4236.66281,0.374253213,5.004410579,172499,1606098,9.310767019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11kDth1aKUEUMq9r1pqyds,5% TINT,Travis Scott,ASTROWORLD,71,https://www.youtube.com/watch?v=6SLD1ZQZ_4Y,135.9991776,0.284190089,5399.996981,0.380415559,5.248069354,645537,7631389,11.82176854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
329PAO2XpurUBEWszXKG5K,Miss You,Nu Aspect,Miss You,71,https://www.youtube.com/watch?v=fbuHzSrAGNE,123.046875,0.236724958,3075.457389,0.431694984,6.169918358,78759,374293,4.752383855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4uhvMW7ly7tJil31YYscAN,Erase Your Social,Lil Uzi Vert,The Perfect LUV Tape,71,https://www.youtube.com/watch?v=WxL2au41cnk,135.9991776,0.230500445,5788.67864,0.331948012,8.545566989,425630,5888059,13.83374997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32lItqlMi4LBhb4k0BaSaC,Candy Paint,Post Malone,beerbongs & bentleys,71,https://www.youtube.com/watch?v=mThqhAT2Irk,89.10290948,0.257838279,4423.013573,0.328815669,4.677562272,458276,4425972,9.657874294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,Tell Ur Girlfriend,71,https://www.youtube.com/watch?v=zTZQH1-sbFA,135.9991776,0.27864781,6041.740736,0.414738923,5.533359432,388009,3621033,9.332342806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7nc7mlSdWYeFom84zZ8Wr8,Tell Em,Cochise,Tell Em,71,https://www.youtube.com/watch?v=eH_TOrddnZ0,151.9990809,0.252197415,4471.852795,0.443624347,7.393332945,558678,8237188,14.74407082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6fL8iaSdwmSTQiUv9K6L4h,Faneto,Chief Keef,Back from the Dead 2,71,https://www.youtube.com/watch?v=svXBhl7KhL4,143.5546875,0.162975714,5600.466764,0.421890795,6.661816173,413730,4883935,11.80464312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,Wheels Are Turnin',71,https://www.youtube.com/watch?v=k4Bo4ZeYrGk,151.9990809,0.103989959,5107.463672,0.354681909,13.59250392,503671,2518158,4.999608872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4HcARAxzsbIB3MqiEkejM6,Locksmith,Sadie Jean,Locksmith,71,https://www.youtube.com/watch?v=ltcCxKw_Qiw,99.38401442,0.131088808,3563.567181,0.318550229,5.185456928,114024,960749,8.425848944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0GiwV6v3AgJfdu59tj719Y,Pump It Up,Endor,Pump It Up,71,https://www.youtube.com/watch?v=hRGIrrjuLYA,129.1992188,0.228922978,4670.747213,0.477735549,6.031583323,271372,1713975,6.315961116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3baPniPXS0iEII8rDUJdYP,Monalisa,Lojay,Monalisa,71,https://www.youtube.com/watch?v=jQcb9_eCzpc,112.3471467,0.268461317,5457.255343,0.395130754,4.667335615,82769,708716,8.562577777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1XTY6rA7XQosc0ynkkE9kN,Black Friday,Tom Odell,Black Friday,71,https://www.youtube.com/watch?v=fFrb3U_8VzI,112.3471467,0.135584399,2289.362421,0.310107976,9.923388296,285255,3192098,11.19033146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57BGVV6wcyhbn3hsjlqEZB,Element,Pop Smoke,Meet The Woo 2,71,https://www.youtube.com/watch?v=EZkNUmVXg6U,123.046875,0.275231004,5523.439663,0.475322992,6.995218113,354045,4513609,12.74868731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,Search & Rescue,71,https://www.youtube.com/watch?v=ntp9_iznQ-0,143.5546875,0.320171595,4266.21472,0.410518289,7.120649714,391557,4391677,11.2159328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,Lil Uzi Vert vs. The World,71,https://www.youtube.com/watch?v=7NWEj14Ul7E,135.9991776,0.253875464,4870.530513,0.439679027,9.73711174,589655,6798572,11.52974536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Painting Pictures,71,https://www.youtube.com/watch?v=YE93dD6jjoU,86.1328125,0.297871053,3058.057677,0.489344478,3.932041878,414228,3715264,8.969128113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,As I Am (Expanded Edition),71,https://www.youtube.com/watch?v=kJlGbJVLFak,89.10290948,0.157374278,4367.026959,0.368238568,3.205736547,1104083,6525109,5.9099805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,Ella Mai,71,https://www.youtube.com/watch?v=JfGD75vHWrU,161.4990234,0.2273646,4842.740364,0.346027195,9.249004475,279198,2141961,7.671835042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,Pink Friday 2,71,https://www.youtube.com/watch?v=zE53Otfrr0k,143.5546875,0.322751164,4254.533816,0.551920891,5.092875415,431010,4594681,10.66026542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7jEyX4bqaCSdMN4D4JNnVj,Mama,Jonas Blue,Blue,71,https://www.youtube.com/watch?v=qPTfXwPf_HM,103.359375,0.23931618,6383.560577,0.381962895,4.210232551,273113,1728593,6.329222703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
792HwhrdO3ErRKL5yRe4Ge,Invincible,Pop Smoke,Meet The Woo 2,71,https://www.youtube.com/watch?v=8_oOES_uKPI,143.5546875,0.263045669,5974.195023,0.412383497,9.226275246,356049,4661198,13.0914509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,Kanye West,Donda,71,https://www.youtube.com/watch?v=9sJZOGxRxwM,117.4538352,0.375922054,4405.763277,0.569513857,5.954091955,815946,10795280,13.23038534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),70,https://www.youtube.com/watch?v=7Y8VPQcPHhY,95.703125,0.246221662,4790.859498,0.369481802,4.339212694,492620,3227688,6.552084771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),Playboi Carti,Die Lit,70,https://www.youtube.com/watch?v=j3EwWAMWM6Q,151.9990809,0.204948172,5067.805893,0.398520321,9.908330362,832536,16509437,19.83029803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,Culture II,70,https://www.youtube.com/watch?v=A_xWDAbnBSU,143.5546875,0.243912712,4596.532927,0.419335902,5.133542074,443862,3268198,7.363094836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0rAXLQ7JgPek5Wll0AXBMb,Party By Myself,Juice WRLD,The Party Never Ends 2.0,70,https://www.youtube.com/watch?v=35F29uYoqo4,117.4538352,0.311213493,4048.511573,0.357730687,8.847685768,65498,725789,11.08108645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2C2TGgFzrTRIOdQS1vUN5h,Ginza,J Balvin,Energía,70,https://www.youtube.com/watch?v=jqjMu2NfiUI,103.359375,0.191393524,4125.627228,0.371004492,3.716019201,198101,1212409,6.12015588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2m6Ko3CY1qXNNja8AlugNc,Angel Baby,Troye Sivan,Angel Baby,70,https://www.youtube.com/watch?v=tyYwOEKKcZc,143.5546875,0.257784694,4690.258066,0.366469145,10.89567662,398906,5468126,13.70780585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,USHER,8701,70,https://www.youtube.com/watch?v=wfJH3375TsE,95.703125,0.194691107,6427.456117,0.385196239,3.882760384,482771,1895000,3.925256488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7i9763l5SSfOnqZ35VOcfy,Heavydirtysoul,Twenty One Pilots,Blurryface,70,https://www.youtube.com/watch?v=71aj9exPbIQ,129.1992188,0.18295081,6066.854639,0.439409941,6.304091327,581172,6050119,10.41020386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2nljjiWhzVIugb5vgEMQQk,My Love (2024),Alex Wann,My Love (2024),70,https://www.youtube.com/watch?v=j36i-lQoDyo,123.046875,0.201039553,3813.138673,0.423539162,5.992039593,21865,63126,2.887079808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton,Secrets,70,https://www.youtube.com/watch?v=ACRMTEzdIrU,112.3471467,0.149991468,5685.328767,0.340363413,7.031801849,457478,2347459,5.131304675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5vRPXm59z8ewWO6WiJHg3m,My Own Prison,Creed,My Own Prison,70,https://www.youtube.com/watch?v=cTb7IinS_Uk,143.5546875,0.205918893,5065.792586,0.442468196,7.394424315,332218,1785282,5.373826825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5JYPXqMwYc0zTODQdjMEZN,Deli,Ice Spice,Like..? (Deluxe),70,https://www.youtube.com/watch?v=ea3hX2qV6qA,143.5546875,0.351961613,3059.456471,0.538247883,5.975190385,462575,4674884,10.10621845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6Hn9Uc1mMNfqChXU3txNke,Mad,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),70,https://www.youtube.com/watch?v=uW65pjKqWKo,129.1992188,0.226773828,5052.902225,0.31475392,6.566774608,502336,2659604,5.294472226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7mOC6phfrfz3jfigg1aGsE,Wanna Be (with Megan Thee Stallion),GloRilla,Ehhthang Ehhthang,70,https://www.youtube.com/watch?v=e2_kwRND5aE,135.9991776,0.330926299,5361.432269,0.517157137,4.690441854,267739,2440097,9.113715223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7axl6v0Yv4ksLVMt6XItpc,Truth or Dare,Tyla,TYLA,70,https://www.youtube.com/watch?v=XieVAcU_bH0,151.9990809,0.25708887,6071.038462,0.384495527,4.819454466,276495,2795091,10.10901101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
